review_id,place_name_raw,place_id,review_text,city,category,sent_price,sent_cleanliness,sent_facilities,sent_service,sent_environment,sent_overall,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
reviews_01380,قرية طبب التاريخية,,المكان بشكل عام جميل ولكن، لا يتوفر مواقف سيارات. التذاكر 20ریال لشخص غير منطقيه و بالاخص ما تخصم لك في مطعم ولا اي شي فقط دخول سعر غير منطقي. دورات المياه سيئه وغير نظيفه دورات المياه غير مهيئه للاطفال مدة الانتضار في مطعم شرق مباااالغ فيها ساعه ونص انتضار ثم تطلب يتاخر نص ساعة زياده لا اوصي بالتجربه امل منكم التطوير.,Abha,مكان تراثي وتاريخي,-1,-1,-1,-1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01381,قرية طبب التاريخية,,الحصون والمكان حلو وفكرة استثمارها واتاحتها للزوار والسواح رائعة .. ولكن للاسف لايوجد اهتمام بالنظافة بالرغم من وجود رسوم دخول !! اتمنى من القائمين عليها الاهتمام بالنظافة ..,Abha,مكان تراثي وتاريخي,,-1,,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01382,قرية طبب التاريخية,,انا توجهت للقلاع لانها تحمل تاريخ عظيم و عريق للمنطقة و للرجال الذين أقاموها رحمهم الله جميع ، لكن اتفاجئ عند الوصول بسوأ التنظيم و عدم توفر مواقف للسيارات ، المنظمين يعكسون صورة المكان للسائح و الزائر و لكن ما رأيته من المنظمين شي لا يمت ...,Abha,مكان تراثي وتاريخي,,,-1,-1,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01383,قرية طبب التاريخية,,الموقع ممتاز ولكن للاسف تعامل الاستقبال جدا سيئ ولايوجد احترام للزائروللاسف الاداره لاتملك مهاره التسويق وخدمة السياح,Abha,مكان تراثي وتاريخي,,,,-1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01384,قرية طبب التاريخية,,غالي جدا وبلا مواقف سيارات وليسوا معتنين بالتشجير والأشجار لاحظت بعض الكراسي مكسرة وبعضها غير نظيف. ...,Abha,مكان تراثي وتاريخي,-1,-1,-1,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01385,قرية طبب التاريخية,,المكان جميل وفيه كافيهات ومطعم لكن صراحه!؟ ازعجتنا تشغيل الموسيقى طول الوقت !؟ ايضا اسعار الدخول مبالغ فيها !؟ لهذا قيمت بنجمه واحده ولن ننكرر الزياره,Abha,مكان تراثي وتاريخي,-1,,1,,1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01386,قرية طبب التاريخية,,لا يوجد هوية للمكان !! هل هو مكان تاريخي عندها توضع رسوم دخول ويحق للضيف التجول في أرجاء المكان.. أو منتجع مطاعم وكوفيهات عندها بدون رسوم ويدفع الضيف مقابل الطلبات.. هذا يعتبر سبق تجاري جشع أن يدفع الزبون مقابل لا شيء !!!,Abha,مكان تراثي وتاريخي,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01387,قرية طبب التاريخية,,قلاع ومتحف وسواليف .. بالأخير ادفع رسوم دخول للكبار ٢٠ والصغار ١٠ ثم أبحث عن المتحف والاثار التي اريد شرحها لأبنائي فلا أجد الا اركان للقهوة وبيع التحف والتصوير وخلافها.. من الظلم تسميته متحف أثري هو مشروع تجاري فقط.. اضف الى ذلك الموسيقى التي تملأ المكان ولا اعلم هل هي من التراث ؟!!! هزلت والله هزلت,Abha,مكان تراثي وتاريخي,-1,,-1,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01388,قرية طبب التاريخية,,المكان جميل لكن صغير مره ماتوقعته كذا و سعر الدخول يعتبر غالي 20 للكبير و10 لصغير مامداني دخلت الا انا طالعه,Abha,مكان تراثي وتاريخي,-1,,,,0,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01389,قرية طبب التاريخية,,لا أنصح بزيارته للآتي / الدخول مبالغ فيه ع الشخص ٢٠ ريال وفوق هذا الطاولات والكراسي تراااااب وتنادي العامل من طرف خشمه ينظف بمنشفه وسخه ترااااب / المرايات تبع التصوير ماهي نظيفه ع يمينك ويسارك النفايات مرميه يبغى له إهتمام ونظاااافه,Abha,مكان تراثي وتاريخي,-1,-1,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01390,قرية طبب التاريخية,,من اسوأ الاماكن اللي رحت لها مافيها احترام خصوصا الاداره تكلمت معهم بموضوع الموسيقى وجدت رد سيء وعدم احترام وكلام غير لائق .. اخذو منا تقريبا حول ٢٠٠ على الدخول وطلعنا بسرعه بسبب الموسيقى اردنا استرجاع المبلغ وتم الرفض للاسف .. مكان تاريخي لايليق بموسيقى ابدا ..,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01391,قرية طبب التاريخية,,لا تستاهل التعب لها وفوقها الدخول بفلوس حتى الاطفال,Abha,مكان تراثي وتاريخي,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01392,قرية طبب التاريخية,,المكان فيه موسيقى والمنظمين سيئين جدا .. وغير حرفيين.,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01393,قرية طبب التاريخية,,سعر غير منطقي ابدا لدخول المكان لا يستحق ابدا هذا السعر,Abha,مكان تراثي وتاريخي,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01394,قرية طبب التاريخية,,دخوليه غاليه مره ما نصح فيها مره,Abha,مكان تراثي وتاريخي,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01395,قرية طبب التاريخية,,جاي من الرياض ومتعني فالنهايه ندمت اني رحت لها من تجربتي منصح فيها,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01396,قرية طبب التاريخية,,تجربة فاشلة وقمة في تضيع الوقت لا انصح بزيارتها,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01397,قرية طبب التاريخية,,الفكرة ممتازة، لكن التنفيذ يفتقر للكثير ، أتمنى أن يستفيدوا من تجارب أخرى ثرية لمثل هذه الأفكار لإثراء المكان بها، والاعتناء به بشكل أفضل، المكان يحتاج بشكل شديد للنظافة !!! الزوار والسياح من كل حدب و الصوب والنظافة سيئة، دورات المياه لا يمكن الدخول لها إطلاقا، تجربة القهوة أيضا يجب أن تكون على مستوى رفيع أكثر من ذلك ......,Abha,مكان تراثي وتاريخي,,-1,,,1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01398,قرية طبب التاريخية,,من اجمل الاماكن اللي رحتها غير عن استقبالهم الفخم الفخم مره الله يسعدهم جهود يشكرون عليها,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01399,قرية طبب التاريخية,,المكان جميل جدا ويستحق الزيارة .. ولكن للاسف الي صار معنا البارح اعتبره إهانة لجميع الزوار .. حيث طلب منا احد المنظمين البقاء لحضور العروض الشعبيه واللي تاخرت عن الموعد المحدد لتاخر وصول احد ...,Abha,مكان تراثي وتاريخي,,,,-1,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01400,قرية طبب التاريخية,,للاسف كان مشوار عالفاضي اولا العماله فلبين تعاملهم جدا سيييييئ وينافخ ويتكلم من راس خشمه وماادري ليش المكان تاريخي والعماله فلبين ؟؟ لما وصلنا كان الجو مشمس طلبنا يفتحون لنا المظلات ورفض الفلبيني ايش السبب لااعلم طيب ايش الفايده من وضعها ...,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01401,قرية طبب التاريخية,,اغبى مكان في الجنوب واسعار جنونية,Abha,مكان تراثي وتاريخي,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01402,قرية طبب التاريخية,,مافيه شي بيت تراثي قديم وفيه مقهى واسعار المقهى اغلى من سعر البيت التراثي هههههههههههه لا كذا مايمشي,Abha,مكان تراثي وتاريخي,-1,,-1,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01403,قرية طبب التاريخية,,ياخذ عاينا رسوم دخول وجينا وقت تصوير ولا اخذتا راحتنا من المفترض اذا فيه تصوير يكون الدخول مجانا وكذلك يوجد ضياع مافيه احد يدلك او استقبال او توحيد دخول وخروج لفيت شوى ومشيت ماطولت لو فيه تنظيم شوي بيكون افضل,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01404,قرية طبب التاريخية,,مافيه شي يجذب والدخول بفلوس لو فيه فعاليات او جلسات او معرض ممكن انها تشفع لمبلغ الدخول,Abha,مكان تراثي وتاريخي,-1,,-1,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01405,قرية طبب التاريخية,,لا يعتبر قصر اثري والدخول الشخص ١٠ ريال كاش او تحويلي stc حتي الكافيه عادي ولا يوجد شي مميز في المكان باختصار لا يستحق الزياره,Abha,مكان تراثي وتاريخي,,,0,,0,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01406,قرية طبب التاريخية,,الأسعار مبالغ فيهآ منظر جميل,Abha,مكان تراثي وتاريخي,-1,,,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01407,قرية طبب التاريخية,,الدخول ب ١٠ ريال للكبار، و٥ ريال فوق ٥ سنوت، لايوجد مخطط للموقع وتفاصيله، يوجد باركود عند كل باب ، في جلسات مطلة ب ١٠٠ ريال للساعة، المقاعد والطاولات في الكافية محدودة، والاسعار غالية، لا توجد نشرات تعريفية بالمكان وتاريخه، يوجد مرشدين برسوم، لاتوجد مواقف كافية للسيارات,Abha,مكان تراثي وتاريخي,-1,,-1,-1,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01408,قرية طبب التاريخية,,مكان لا يستحق الزياره ابدا ابدا ، ترا ف التصوير عكس الواقع الكوفي زحمههه وعدد الطاولات والكراسي قليل والعايله تمسك الطاوله اكثر من ساعه اتمنى ينظمون المكان صح ويزيدون عدد الموظفين مستحيل اكرر التجربه,Abha,مكان تراثي وتاريخي,,,-1,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01409,قرية طبب التاريخية,,بيوت قديمه ولاكن المكان يفتقد ابسط قواعد السياحه لا يوجد لوحات إرشاديه او مواقف او دورات مياه او اهتمام بزوار,Abha,مكان تراثي وتاريخي,,,-1,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01410,قرية طبب التاريخية,,يعجبني الي يثبت التعليقات الكويسة ولا المكان جدا جميل لاكن صاحب المتحف مخرب كل شي وشايف نفسه مرا عن الازم و الأسعار جدا مرتفعه ولا يستاهل الزيارة و العنوعه صراحه انصحكم بزيارة متحف الاجداد الأصلي متحف التراث العربي بمعنى الكلمه بتوثيق الاثار القديمه,Abha,مكان تراثي وتاريخي,-1,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01411,قرية طبب التاريخية,,نجمة بس عشان اكتب استقبال سيء الي في الكشك الولد اخلاقه ماهي طيبه ويرفض تدخل معك شي والوجه غير بشوش,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01412,قرية طبب التاريخية,,لا تستحق التفكير في الذهاب لها . اسعار مرتفعه جدا شوارع ضيقه حوسه و بهدله,Abha,مكان تراثي وتاريخي,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01413,قرية طبب التاريخية,,المكان فيه استغلال ياخذون مافي جيبك حتى ولو ان الدخول ب ١٠,Abha,مكان تراثي وتاريخي,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01414,قرية طبب التاريخية,,الموقع فيه موسيقى وغير مناسب، وموظف الاستقبال غير متعاون,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01415,قرية طبب التاريخية,,من اسواء الاماكن الي زرتها للاسف قللو من قيمتنا علشان اميره كانت موجوده من المفترض اذا فيه عندكم ضيوف اعلى مننا قيمة تخلون لهم يوم لحالهم واحد قليل ادب قفل الباب في وجه ماما وخلونا ننتظر ولا نتمشى عيب بنهاية حتى احنا ضيوفكم,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01416,قرية طبب التاريخية,,المكان فيه موسيقى وموظف الإستقبال غير متعاون وغير إحترافي,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01417,قرية طبب التاريخية,,المكان عادي جدا وينقصه اشياء كثيره واسعار الكوفي غاليه جدا بالنسبه لي لن أكرر الزياره,Abha,مكان تراثي وتاريخي,-1,,,,0,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01418,قرية طبب التاريخية,,السلام عليكم ليه الاستهتار بالزوارالمكان مو قريب والطريق سير واحد ويقولون الصباح فاتح من الساعه6الى الساعه 10 وصلنا الساعه8 مافيه اي شخص ولا اي مسؤل عن المكان ليه موحرام المشوار الفلبيني يقول المكان مغلق يفتح الساعه 4 عصرا لم يتم التوضيح في قوقل اين ادارة السياحة حسبي الله ونعم الوكيل عليهم,Abha,مكان تراثي وتاريخي,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01419,قرية طبب التاريخية,,مكان لايستحق الزيارة,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01420,قرية طبب التاريخية,,أسوء تجربه والطريق المؤدي للطبب سيء والمتحف الدخول له بتذاكر وصغير ليس بقريه كما ذكر ولاتستحق المعانات ولا انصح بزيارة المنطقه وجوها حار جاف ،تبعد عن ابها ساعه,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01421,قرية طبب التاريخية,,المكان حلو وجميل لولا اخلاق الموظف تركي طامي السيئة جدا,Abha,مكان تراثي وتاريخي,,,,-1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01422,قرية طبب التاريخية,,متحف طبب التاريخيه للاسف دخلت الشخص ب ١٠ریال ومافيها شي غرف فاضيه بس الساحه الوانها جميله ولكن ضيقه واحلى شي خبز الميفا بس غالي يعتبر نصف رغيف ب ١٠ریال تكفي شخص واحد وجنبها قصرين مقفله للصيانه وسالتهم ليش فاضيه وبن المتحف بالموضوع قالوا لي تحت ...,Abha,مكان تراثي وتاريخي,-1,,-1,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01423,قرية طبب التاريخية,,القريه اصبحت بتذاكر دخول للشخص حتى لو بتروح للقهوه فقط !! زياره لن تتكرر,Abha,مكان تراثي وتاريخي,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01424,قرية طبب التاريخية,,المكان لايستحق الزياره لعدم احترام ازوار خدمه سيئ لايستحق الزياره كذلك عدم دخول الشاي او القهوه,Abha,مكان تراثي وتاريخي,,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01425,قرية طبب التاريخية,,والله مافيها شي يستحق الزياره,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01426,قرية طبب التاريخية,,الدخول 10ريال الاستقبال غير جيد,Abha,مكان تراثي وتاريخي,0,,,-1,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01427,قرية طبب التاريخية,,فاشل الاسعار غاليه والموقع صغير جدآ فقط اربع طاولات ولا يستحق المشوار,Abha,مكان تراثي وتاريخي,-1,,-1,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01428,قرية طبب التاريخية,,طريق طويل والمكان صراحه عادي جدا وندمت اني رحت له سيء مافيه شي,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01429,قرية طبب التاريخية,,مكان عادي واقل من عادي بيت قديم مايستاهل العنوه واغاني وازعاج وقله حياء,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01430,قرية طبب التاريخية,,المكان لا يستحق الزيارة غرف فارغه,Abha,مكان تراثي وتاريخي,,,-1,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01431,قرية طبب التاريخية,,على كثر المدح عادي جدا والمكان بعيد لااكرر الزياره له مره ثانيه,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01432,قرية طبب التاريخية,,جيته مايستاهل العنوة,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01433,قرية طبب التاريخية,,ضيق المكان وعدم وجود مواقف,Abha,مكان تراثي وتاريخي,,,-1,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01434,قرية طبب التاريخية,,سيء سيء بكل مره اروح يقولو بيتحسن يكون اسوء من الي بقبله👎🏻👎🏻 ...,Abha,مكان تراثي وتاريخي,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01435,قرية طبب التاريخية,,مكان جميل وراااائع ويستحق الذهاب فكرة تفتخر بها وتنظيم رائع بحق ...,Abha,مكان تراثي وتاريخي,,,,1,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01436,قرية طبب التاريخية,,جميل وممتع وفيه مطلات متعددة ولكن لا يوجد مواقف كثيرة للسيارات,Abha,مكان تراثي وتاريخي,,,-1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01437,قرية طبب التاريخية,,مكان جميل جدا ومرتب استغل مكان بطريقه جدا جميله ...,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01438,قرية طبب التاريخية,,التجربة جميلة والمكان يستحق الزيارة القصور قديمة والمكان راح يعجب محبين الأثار والتاريخ ...,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01439,قرية طبب التاريخية,,مكان جميل ويستحق الزيارة فيه جلسات وكفي,Abha,مكان تراثي وتاريخي,,,1,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01440,قرية طبب التاريخية,,المكان يستاهل التجربه ورسوم الكبار10ریال والاطفال فوق5 سنوات 5ریال الكوفي والمطعم مطل ومكان جدا جميل وفيه تراث واشياء حلوه,Abha,مكان تراثي وتاريخي,,,1,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01441,قرية طبب التاريخية,,جميله جدا و فيها 3 كفيهات بجلسات و اطلالات أروع يستحق الزيااااره 🔝🔝♥️♥️ ...,Abha,مكان تراثي وتاريخي,,,1,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01442,قرية طبب التاريخية,,المكان جميل ويتم الاعتناء به بشكل جيد ويستمر التطوير به,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01443,قرية طبب التاريخية,,المكان رهيييييب ومريح وواضح جدا وفيه اماكن جلوس الدخول كان ب10 للشخص,Abha,مكان تراثي وتاريخي,,,1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01444,قرية طبب التاريخية,,يجنن المكان بمعنى الكلمه مليان طبيعه وتوراث ، الدخول ب ١٠ لشخص,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01445,قرية طبب التاريخية,,موقع سياحي بامتياز: -حفاوة الاستقبال والشرح التاريخي الوافي من شباب المتحمي ...,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01446,قرية طبب التاريخية,,جدااا جميل مجهود جبار من اجمل المزارات السياحيه التي تحكي جانب تاريخي هام في منطقة عسير .,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01447,قرية طبب التاريخية,,المكان جميل موضفين متعاونين الموضف علي الفصيلي متعاون وجدا محترم مع الجميع .,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01448,قرية طبب التاريخية,,جميل يستحق الزيارة صراحه,Abha,مكان تراثي وتاريخي,,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01449,قرية طبب التاريخية,,المكان جميل وطبيعه ريفي جمال الخضره والاطلالات فيه كوفي وجلسه رايقه مطله على الوادي,Abha,مكان تراثي وتاريخي,,,1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01450,قرية طبب التاريخية,,جميل وصغير، يوجد جلسات في مواقع مختلفة وتجربة رائعة. الدخول ب10 ريال للشخص.,Abha,مكان تراثي وتاريخي,,,1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01451,قرية طبب التاريخية,,مكان جميل ومرتب الاجواء جميله فيه تحت كافي مطل حلو فوق فيه خيز وقهوه عربي,Abha,مكان تراثي وتاريخي,,,1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01452,قرية طبب التاريخية,,مكان رائع تنظيم ممتاز انصح بالزيارة بس يا ليت يكون فيه لوحات إرشادية لمواقع المحلات,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01453,قرية طبب التاريخية,,منطقة ومكان جميل و منظم و تجربة فريدة للتعرف على المناطق التاريخية ،،، الدخول رمزي و قيمة الماكولات و المشروبات معقوله جدا ،،،,Abha,مكان تراثي وتاريخي,1,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01454,قرية طبب التاريخية,,جميل المكان مجدد و مرمم مطل على إطلاله حلوه 😍 و القائمين عليه يشرحون بنفس جميله و بشوشين جدا ، فيه مكان يبيع خبز تنور و كوفي ...,Abha,مكان تراثي وتاريخي,,,1,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01455,قرية طبب التاريخية,,المكان جميل بجميع تفاصيلة يفتح نافذه على حياة اهل المدينه وتراثهم,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01456,قرية طبب التاريخية,,المكان تاريخي رائع للأطفال والكبار يوجد كوفي شوب يوجد دورات مياة ومسجد,Abha,مكان تراثي وتاريخي,,,1,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01457,قرية طبب التاريخية,,جماااال جماال ترحيبهم اليوم لنا شي خيال 🤍 قهوتهم لذيذة جمال الجلسات تعاملهم وكرمهم ماشاءالله خميس وجمعة وسبت عندهم فعاليات العرضة في الليل مو حلوة أبدا 😅 ...,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01458,قرية طبب التاريخية,,مكان جميل والاجمل حرص اهله عليه ورقيهم🙏🏻 انصح بزيارتة لسكان وزوار الجنوب ...,Abha,مكان تراثي وتاريخي,,,,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_01459,قرية طبب التاريخية,,ارث عظيم وتاريخي يستحق الزيارة والدعم واهل المزار قمه في الاخلاق والرقي رحم الله من سكنوه وبارك في ذريتهم,Abha,مكان تراثي وتاريخي,,,,1,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
